Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,65.32,15.71,36.9,35.0,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
15.02,65.34,15.71,36.9,35.0,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
30.02,65.31,15.71,36.9,35.0,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
45.02,65.22,15.71,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
60.02,65.15,15.71,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
75.02,64.83,15.71,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
90.02,64.79,15.71,36.9,35.1,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
105.02,64.74,15.71,36.9,35.1,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
120.02,64.71,15.71,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
135.02,64.68,15.71,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
150.02,64.66,15.63,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
165.02,64.63,15.63,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
180.02,64.61,15.63,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,1.0,0.0,0.98245614,absent,absent,normal,normal,normal,normal,normal,absent,closed,TRUE
