Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,69.5,13.27,36.9,34.8,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0.0,0.983606557,0.0,0.970149254,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
15.02,69.88,13.33,36.9,34.9,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
30.02,69.92,13.33,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
45.02,69.88,13.33,36.9,34.9,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
60.02,69.79,13.33,36.9,35.0,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
75.02,69.73,13.33,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
90.02,69.41,13.33,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
105.02,69.37,13.33,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
120.02,69.39,13.33,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
135.02,69.3,13.33,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
150.02,69.27,13.33,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
165.02,69.31,13.33,36.9,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
180.02,69.25,13.33,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
195.02,69.2,13.33,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
210.02,69.24,13.33,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
225.02,69.2,13.33,36.9,35.2,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
240.02,69.14,13.33,36.9,35.2,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
255.02,69.2,13.33,36.9,35.3,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
270.02,69.12,13.33,36.9,35.3,34.9,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
285.02,69.12,13.39,36.9,35.3,34.9,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
300.02,69.17,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
315.02,69.1,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
330.02,69.12,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
345.02,69.15,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
360.02,69.07,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
375.02,69.1,13.39,36.9,35.3,35.0,35.0,35.0,35.2,35.2,34.4,0,0,0.0,0.983606557,0.0,0.985074627,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
