Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,69.83,13.1,36.8,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
15.02,70.24,13.1,36.8,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
30.02,70.27,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.948275862,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
45.02,70.24,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
60.02,70.13,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
75.02,70.1,13.16,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
90.02,70.13,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
105.02,70.08,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
120.02,70.05,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
135.02,70.07,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
150.02,70.07,13.16,36.8,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
165.02,70.0,13.22,36.8,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
180.02,70.02,13.22,36.8,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
195.02,70.05,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
210.02,70.0,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
225.02,70.0,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
240.02,70.04,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
255.02,69.97,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
270.02,69.96,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
285.02,69.98,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
300.02,69.97,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
315.02,69.93,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
330.02,69.99,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
345.02,69.99,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
360.02,69.93,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
375.02,69.95,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
390.02,69.95,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
405.02,69.91,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
420.02,69.92,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
435.02,70.0,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
450.02,69.99,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1.0,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
465.02,70.03,13.16,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
480.02,70.12,13.1,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
495.02,70.11,13.04,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
510.02,70.11,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
525.02,70.15,12.88,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
540.02,70.17,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
555.02,70.14,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
570.02,70.03,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
585.02,69.97,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
600.02,69.96,12.88,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
615.02,69.96,12.88,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
630.02,69.92,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
645.02,69.92,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
660.02,69.98,12.99,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
675.02,70.04,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
690.02,70.06,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
705.02,70.01,12.93,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
720.02,70.0,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
735.02,70.03,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
750.02,70.03,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
765.02,69.95,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
780.02,69.91,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
795.02,69.87,12.88,36.6,34.9,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
810.02,69.88,12.93,36.5,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
825.02,69.84,12.93,36.5,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
840.02,69.81,12.99,36.5,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
855.02,69.44,13.04,36.5,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
870.02,69.52,13.1,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
885.02,69.51,13.1,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
900.02,69.51,13.1,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
915.02,69.56,13.1,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
930.02,69.62,13.04,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
945.02,69.58,13.04,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
960.02,69.56,12.99,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
975.02,69.58,12.93,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
990.02,69.6,12.93,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1005.02,69.54,12.93,36.5,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1020.02,69.48,12.93,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1035.02,69.46,12.93,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1050.02,69.47,12.93,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1065.02,69.45,12.93,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1080.02,69.38,12.99,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1095.02,69.35,12.99,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1110.02,69.38,13.04,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1125.02,69.33,13.04,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1140.02,69.29,13.04,36.5,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1155.02,69.3,13.04,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1170.02,69.3,13.1,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1185.02,69.23,13.1,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.923076923,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1200.02,69.17,13.1,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1215.02,69.17,13.16,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1230.02,69.14,13.16,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1245.02,69.06,13.22,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1260.02,69.06,13.22,36.4,34.8,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.948275862,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
1275.02,69.11,13.27,36.4,34.8,34.2,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.948275862,absent,absent,normal,normal,normal,normal,normal,abnormal,open,TRUE
