Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,85.42,17.05,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,0,0.0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
15.02,86.55,17.05,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,0,0.0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
30.02,86.75,16.95,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,10,0.002,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
45.02,87.01,16.95,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,20,0.004,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
60.02,87.25,16.85,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,20,0.004,0.0,0.976744186,0.0,1.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
75.02,87.48,16.76,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,30,0.006,0.0,0.976744186,0.0,0.979166667,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
90.02,87.71,16.67,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,40,0.008,0.0,0.976744186,0.0,0.979166667,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
105.02,87.89,16.57,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,40,0.008,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
120.02,88.06,16.57,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,50,0.01,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
135.02,88.18,16.48,36.5,35.0,34.4,34.4,34.4,34.8,34.8,34.4,50,0.01,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
150.02,88.23,16.48,36.5,35.0,34.3,34.4,34.4,34.8,34.8,34.4,60,0.012,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
165.02,88.97,16.48,36.5,35.0,34.3,34.4,34.4,34.8,34.8,34.4,70,0.014,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
180.02,89.16,16.39,36.5,35.0,34.3,34.4,34.4,34.8,34.8,34.4,70,0.014,0.0,0.953488372,0.0,0.958333333,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
195.02,89.33,16.39,36.4,34.9,34.3,34.4,34.4,34.8,34.8,34.4,80,0.016,0.0,0.930232558,0.0,0.9375,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
210.02,89.48,16.39,36.4,34.9,34.3,34.3,34.3,34.7,34.7,34.4,90,0.018,0.0,0.930232558,0.0,0.9375,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
225.02,89.61,16.39,36.4,34.9,34.3,34.3,34.3,34.7,34.7,34.4,90,0.018,0.0,0.930232558,0.0,0.9375,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
