Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,64.74,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
15.02,65.56,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,1.0,0.0,1.0,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
30.02,65.51,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,1.0,0.0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
45.02,65.72,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,1.0,0.0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
60.02,65.9,17.65,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.977272727,0.0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
75.02,66.05,17.65,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.977272727,0.0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
90.02,66.13,17.54,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.954545455,0.0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
105.02,66.17,17.44,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.954545455,0.0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
120.02,66.22,17.44,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.954545455,0.0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
135.02,63.88,17.34,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.954545455,0.0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
150.02,64.67,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.954545455,0.0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
165.02,64.75,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.931818182,0.0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
180.02,64.74,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.931818182,0.0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
195.02,64.69,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.931818182,0.0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
210.02,64.67,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.931818182,0.0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed,TRUE
