Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,68.06,12.5,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
15.02,68.87,12.45,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
30.02,68.8,12.4,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
45.02,68.7,12.4,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
60.02,68.59,12.4,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
75.02,68.5,12.35,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
90.02,68.42,12.35,36.8,34.9,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
105.02,68.36,12.4,36.8,35.0,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
120.02,68.32,12.4,36.7,35.0,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
135.02,68.3,12.4,36.7,35.0,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
150.02,68.32,12.4,36.7,35.0,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
165.02,68.29,12.45,36.7,35.0,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
180.02,68.25,12.45,36.7,35.0,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
195.02,68.29,12.45,36.7,35.0,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
210.02,68.07,12.45,36.7,35.0,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
225.02,67.92,12.45,36.7,35.0,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
240.02,67.96,12.5,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
255.02,67.76,12.5,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
270.02,67.96,12.45,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.982142857,0.0,1.0,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
285.02,68.06,12.45,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
300.02,68.1,12.4,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
315.02,68.12,12.3,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
330.02,68.07,12.24,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
345.02,68.07,12.24,36.7,35.0,34.5,34.6,34.6,34.9,34.9,34.4,0,0,0,0.964285714,0.0,0.967741935,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
