Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,72.91,16.04,36.8,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.941176471,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
15.02,73.39,16.04,36.8,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.941176471,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
30.02,73.47,16.04,36.8,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.941176471,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
45.02,73.4,16.04,36.8,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.960784314,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
60.02,73.3,16.04,36.8,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.960784314,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
75.02,73.24,16.04,36.8,35.1,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.960784314,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
90.02,73.19,16.04,36.8,35.1,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.956521739,0.0,0.960784314,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
105.02,73.09,16.04,36.8,35.1,34.6,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.956521739,0.0,0.960784314,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
120.02,72.83,16.04,36.8,35.1,34.6,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.956521739,0.0,0.980392157,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
135.02,72.82,16.04,36.8,35.1,34.6,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.956521739,0.0,0.980392157,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
