Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,54.0,18.63,36.9,34.6,34.2,34.2,34.2,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
15.02,54.05,18.63,36.9,34.6,34.2,34.2,34.2,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
30.02,54.01,18.63,36.9,34.6,34.2,34.2,34.2,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
45.02,53.95,18.63,36.9,34.6,34.2,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
60.02,53.87,18.63,36.9,34.6,34.3,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
75.02,53.8,18.75,36.9,34.6,34.3,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
90.02,53.78,18.63,36.9,34.6,34.3,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
105.02,53.74,18.63,36.9,34.6,34.3,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
120.02,53.69,18.63,36.9,34.6,34.3,34.3,34.3,34.5,34.5,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
135.02,53.67,18.63,36.9,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
150.02,53.64,18.63,36.9,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
165.02,53.6,18.63,36.9,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
180.02,53.58,18.63,36.9,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
195.02,53.47,18.63,36.9,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
210.02,53.52,18.75,36.9,34.7,34.3,34.4,34.4,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
225.02,53.39,18.75,36.9,34.7,34.3,34.4,34.4,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
240.02,53.38,18.75,36.9,34.7,34.3,34.4,34.4,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
255.02,53.37,18.75,36.9,34.7,34.4,34.4,34.4,34.6,34.6,34.4,0,0,0.0,1.0,0.0,0.958333333,absent,absent,normal,normal,normal,normal,abnormal,absent,closed,TRUE
