Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,77.49,16.67,36.9,34.8,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0,1.0,0,1.0,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
15.02,77.66,16.67,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0,1.0,0,1.0,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
30.02,77.62,16.67,36.9,34.9,34.6,34.7,34.7,34.9,34.9,34.4,0,0,0,1.0,0,1.0,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
45.02,77.56,16.57,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0,1.0,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
60.02,77.47,16.57,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0,1.0,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
75.02,77.42,16.57,36.9,35.0,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0,1.0,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
90.02,77.4,16.57,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,1.0,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
105.02,77.35,16.57,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,1.0,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
120.02,77.31,16.57,36.9,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0,1.0,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
135.02,77.27,16.57,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0,1.0,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed,TRUE
