Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,68.0,13.22,36.9,34.6,34.3,34.4,34.4,34.6,34.6,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
15.02,68.36,13.27,36.9,34.7,34.4,34.4,34.4,34.6,34.6,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
30.02,68.37,13.27,36.9,34.7,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
45.02,68.12,13.27,36.9,34.7,34.5,34.5,34.5,34.7,34.7,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
60.02,68.06,13.22,36.9,34.8,34.5,34.5,34.5,34.7,34.7,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
75.02,68.09,13.22,36.9,34.8,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
90.02,67.87,13.22,36.9,34.8,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
105.02,67.85,13.22,36.9,34.9,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
120.02,67.86,13.22,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
135.02,67.81,13.22,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
150.02,67.76,13.22,36.9,35.0,34.6,34.7,34.7,34.9,34.9,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
165.02,67.8,13.22,36.9,35.0,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
180.02,67.77,13.22,36.9,35.0,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
195.02,67.7,13.22,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
210.02,67.74,13.22,36.9,35.0,34.7,34.7,34.7,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
225.02,67.73,13.22,36.9,35.1,34.7,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
240.02,67.66,13.27,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
255.02,67.69,13.27,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
270.02,67.71,13.27,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
285.02,67.65,13.27,36.9,35.1,34.8,34.8,34.8,35.0,35.0,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
300.02,67.67,13.27,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
315.02,67.69,13.27,36.9,35.2,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
330.02,67.63,13.27,36.9,35.2,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
345.02,67.64,13.27,36.8,35.2,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
360.02,67.66,13.27,36.8,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
375.02,67.62,13.27,36.8,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
390.02,67.61,13.27,36.8,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
405.02,67.63,13.27,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
420.02,67.6,13.27,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
435.02,67.58,13.27,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
450.02,67.6,13.27,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
465.02,67.59,13.27,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
480.02,67.55,13.33,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
495.02,67.58,13.33,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
510.02,67.58,13.33,36.8,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0.0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open,TRUE
