Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
0.02,54.0,14.22,36.9,34.4,34.0,34.0,34.0,34.3,34.3,34.4,0.0,0.0,0.0,0.96,0.0,0.9636363636363636,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
15.02,54.23,14.29,36.9,34.4,34.0,34.0,34.0,34.3,34.3,34.4,10.0,0.002,0.0,0.96,0.0,0.9636363636363636,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
30.02,54.27,14.29,36.9,34.4,34.0,34.1,34.1,34.3,34.3,34.4,10.0,0.002,0.0,0.96,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
45.02,54.26,14.35,36.9,34.4,34.0,34.1,34.1,34.3,34.3,34.4,20.0,0.004,0.0,0.96,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
60.02,54.29,14.35,36.9,34.4,34.1,34.1,34.1,34.3,34.3,34.4,20.0,0.004,0.0,0.96,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
75.02,54.33,14.35,36.9,34.4,34.1,34.1,34.1,34.3,34.3,34.4,30.0,0.006,0.0,0.96,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
90.02,54.36,14.35,36.9,34.5,34.1,34.1,34.1,34.4,34.4,34.4,30.0,0.006,0.0,0.96,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
105.02,54.44,14.35,36.9,34.5,34.1,34.1,34.1,34.4,34.4,34.4,40.0,0.008,0.0,0.9799999999999996,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
120.02,54.45,14.42,36.9,34.5,34.1,34.1,34.1,34.4,34.4,34.4,40.0,0.008,0.0,0.9799999999999996,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
135.02,54.51,14.42,36.9,34.5,34.1,34.1,34.1,34.4,34.4,34.4,50.0,0.01,0.0,0.9799999999999996,0.0,0.9818181818181814,absent,absent,normal,normal,normal,wound,normal,normal,open,TRUE
