Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,68,13.22,36.9,34.6,34.3,34.4,34.4,34.6,34.6,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
15.02,68.36,13.27,36.9,34.7,34.4,34.4,34.4,34.6,34.6,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
30.02,68.37,13.27,36.9,34.7,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
45.02,68.12,13.27,36.9,34.7,34.5,34.5,34.5,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
60.02,68.06,13.22,36.9,34.8,34.5,34.5,34.5,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
75.02,68.09,13.22,36.9,34.8,34.5,34.5,34.5,34.8,34.8,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
90.02,67.87,13.22,36.9,34.8,34.5,34.6,34.6,34.8,34.8,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
105.02,67.85,13.22,36.9,34.9,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
120.02,67.86,13.22,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
135.02,67.81,13.22,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
150.02,67.76,13.22,36.9,35,34.6,34.7,34.7,34.9,34.9,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
165.02,67.8,13.22,36.9,35,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
180.02,67.77,13.22,36.9,35,34.7,34.7,34.7,34.9,34.9,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
195.02,67.7,13.22,36.9,35,34.7,34.7,34.7,35,35,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
210.02,67.74,13.22,36.9,35,34.7,34.7,34.7,35,35,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
225.02,67.73,13.22,36.9,35.1,34.7,34.8,34.8,35,35,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,absent,open
240.02,67.66,13.27,36.9,35.1,34.8,34.8,34.8,35,35,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
255.02,67.69,13.27,36.9,35.1,34.8,34.8,34.8,35,35,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
270.02,67.71,13.27,36.9,35.1,34.8,34.8,34.8,35,35,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
285.02,67.65,13.27,36.9,35.1,34.8,34.8,34.8,35,35,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
300.02,67.67,13.27,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
315.02,67.69,13.27,36.9,35.2,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
330.02,67.63,13.27,36.9,35.2,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,absent,open
