Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,77.49,16.67,36.9,34.8,34.6,34.6,34.6,34.8,34.8,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
15.02,77.66,16.67,36.9,34.9,34.6,34.6,34.6,34.9,34.9,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
30.02,77.62,16.67,36.9,34.9,34.6,34.7,34.7,34.9,34.9,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
45.02,77.56,16.57,36.9,35,34.7,34.7,34.7,35,35,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
60.02,77.47,16.57,36.9,35,34.7,34.7,34.7,35,35,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
75.02,77.42,16.57,36.9,35,34.8,34.8,34.8,35,35,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
90.02,77.4,16.57,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
105.02,77.35,16.57,36.9,35.1,34.8,34.8,34.8,35.1,35.1,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
120.02,77.31,16.57,36.9,35.2,34.8,34.9,34.9,35.1,35.1,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
135.02,77.27,16.57,36.9,35.2,34.9,34.9,34.9,35.1,35.1,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
150.02,77.25,16.48,36.9,35.2,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
165.02,77.23,16.48,36.9,35.2,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
180.02,77.2,16.48,36.9,35.3,34.9,34.9,34.9,35.2,35.2,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
195.02,77.19,16.48,36.9,35.3,34.9,35,35,35.2,35.2,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
210.02,77.17,16.48,36.9,35.3,35,35,35,35.2,35.2,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
225.02,77.13,16.48,36.9,35.3,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
240.02,77.1,16.57,36.9,35.3,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
255.02,77.09,16.57,36.9,35.4,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
270.02,77.08,16.57,36.9,35.4,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
285.02,77.1,16.57,36.9,35.4,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
300.02,77.1,16.57,36.9,35.4,35,35,35,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
315.02,77.09,16.57,36.9,35.4,35,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
330.02,77.08,16.57,36.9,35.4,35,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
345.02,77.04,16.57,36.9,35.4,35,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
360.02,77.03,16.57,36.8,35.4,35.1,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
375.02,77.02,16.57,36.8,35.4,35.1,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
390.02,77.02,16.57,36.8,35.5,35.1,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
405.02,77.02,16.57,36.8,35.5,35.1,35.1,35.1,35.3,35.3,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
420.02,77.02,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
435.02,77,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
450.02,76.98,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
465.02,76.96,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.964285714,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
480.02,76.96,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
495.02,76.96,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
510.02,76.96,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
525.02,76.96,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
540.02,76.69,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
555.02,76.67,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
570.02,76.62,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
585.02,76.62,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
600.02,76.61,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
615.02,76.64,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
630.02,76.64,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
645.02,76.61,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
660.02,76.61,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,0.982142857,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
675.02,76.57,16.57,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
690.02,76.57,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
705.02,76.58,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
720.02,76.58,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
735.02,76.57,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
750.02,76.54,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
765.02,76.53,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
780.02,76.52,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
795.02,76.53,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
810.02,76.53,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
825.02,76.5,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
840.02,76.48,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
855.02,76.46,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
870.02,76.46,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
885.02,76.47,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
900.02,76.46,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
915.02,76.43,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
930.02,76.4,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
945.02,76.38,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
960.02,76.37,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
975.02,76.38,16.67,36.8,35.5,35.1,35.1,35.1,35.4,35.4,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,closed
