Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,54,16.76,36.8,34.3,33.8,33.9,33.9,34.2,34.2,34.4,0,0,0,0.976190476,0,0.97826087,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
15.02,54.36,16.76,36.8,34.3,33.8,33.9,33.9,34.2,34.2,34.4,0,0,0,0.976190476,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
30.02,54.3,16.76,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
45.02,54.25,16.76,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
60.02,54.22,16.76,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
75.02,54.22,16.76,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
90.02,54.23,16.67,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.976190476,0,1,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
105.02,54.23,16.67,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.976190476,0,0.97826087,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
120.02,54.25,16.57,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.952380952,0,0.956521739,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
135.02,54.27,16.48,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.952380952,0,0.956521739,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
150.02,54.29,16.39,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.952380952,0,0.956521739,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
165.02,54.38,16.3,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.952380952,0,0.956521739,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
180.02,54.5,16.22,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.934782609,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
195.02,53.66,16.13,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
210.02,54.37,16.04,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
225.02,54.32,16.04,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
240.02,54.29,15.96,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
255.02,54.27,15.96,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
270.02,54.23,15.96,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
285.02,54.19,16.04,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
300.02,54.18,16.04,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
315.02,54.16,16.13,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.904761905,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
330.02,54.16,16.13,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
345.02,54.15,16.22,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.913043478,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
360.02,54.14,16.22,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.934782609,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
375.02,54.16,16.3,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.934782609,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
390.02,54.17,16.3,36.7,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.928571429,0,0.934782609,absent,absent,normal,normal,normal,normal,abnormal,abnormal,open
