Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,55.62,16.3,36.9,34.3,33.8,33.9,33.9,34.1,34.1,34.4,0,0,0,0.913043478,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
15.02,55.9,16.3,36.9,34.3,33.8,33.9,33.9,34.2,34.2,34.4,0,0,0,0.913043478,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
30.02,55.86,16.3,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.934782609,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
45.02,55.77,16.3,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.934782609,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
60.02,55.69,16.3,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.934782609,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
75.02,55.63,16.3,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
90.02,55.58,16.39,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
105.02,55.51,16.39,36.9,34.3,33.9,33.9,33.9,34.2,34.2,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
120.02,55.34,16.39,36.9,34.4,33.9,34,34,34.2,34.2,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
135.02,55.32,16.3,36.9,34.4,33.9,34,34,34.3,34.3,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
150.02,55.28,16.3,36.9,34.4,33.9,34,34,34.3,34.3,34.4,0,0,0,0.956521739,0,0.94,absent,absent,normal,normal,normal,normal,absent,absent,closed
165.02,55.22,16.3,36.9,34.4,34,34,34,34.3,34.3,34.4,0,0,0,0.956521739,0,0.96,absent,absent,normal,normal,normal,normal,absent,absent,closed
180.02,55.07,16.39,36.9,34.4,34,34,34,34.3,34.3,34.4,0,0,0,0.956521739,0,0.96,absent,absent,normal,normal,normal,normal,absent,absent,closed
