Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,69.83,13.1,36.8,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open
15.02,70.24,13.1,36.8,34.7,34.3,34.3,34.3,34.6,34.6,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open
30.02,70.27,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.948275862,absent,absent,normal,normal,normal,normal,normal,abnormal,open
45.02,70.24,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
60.02,70.13,13.1,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
75.02,70.1,13.16,36.8,34.8,34.3,34.3,34.3,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
90.02,70.13,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
105.02,70.08,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
120.02,70.05,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
135.02,70.07,13.16,36.8,34.8,34.3,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
150.02,70.07,13.16,36.8,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
165.02,70,13.22,36.8,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
180.02,70.02,13.22,36.8,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
195.02,70.05,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
210.02,70,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
225.02,70,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
240.02,70.04,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
255.02,69.97,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,abnormal,open
270.02,69.96,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.982758621,absent,absent,normal,normal,normal,normal,normal,abnormal,open
285.02,69.98,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
300.02,69.97,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
315.02,69.93,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
330.02,69.99,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
345.02,69.99,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
360.02,69.93,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
375.02,69.95,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
390.02,69.95,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
405.02,69.91,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
420.02,69.92,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
435.02,70,13.27,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
450.02,69.99,13.22,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,1,absent,absent,normal,normal,normal,normal,normal,abnormal,open
465.02,70.03,13.16,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.980769231,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
480.02,70.12,13.1,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
495.02,70.11,13.04,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.961538462,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
510.02,70.11,12.93,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
525.02,70.15,12.88,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.965517241,absent,absent,normal,normal,normal,normal,normal,abnormal,open
540.02,70.17,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open
555.02,70.14,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open
570.02,70.03,12.82,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.942307692,0,0.931034483,absent,absent,normal,normal,normal,normal,normal,abnormal,open
