Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,64.74,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,absent,absent,closed
15.02,65.56,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,1,0,1,absent,absent,normal,normal,normal,normal,absent,absent,closed
30.02,65.51,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,1,0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed
45.02,65.72,17.75,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,1,0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed
60.02,65.9,17.65,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.977272727,0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed
75.02,66.05,17.65,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.977272727,0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed
90.02,66.13,17.54,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.979166667,absent,absent,normal,normal,normal,normal,absent,absent,closed
105.02,66.17,17.44,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed
120.02,66.22,17.44,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed
135.02,63.88,17.34,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.958333333,absent,absent,normal,normal,normal,normal,absent,absent,closed
150.02,64.67,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
165.02,64.75,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
180.02,64.74,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
195.02,64.69,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
210.02,64.67,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
225.02,64.64,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
240.02,64.59,17.14,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
255.02,64.54,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
270.02,64.54,17.24,36.7,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
285.02,64.53,17.24,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
300.02,64.52,17.24,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
315.02,64.56,17.24,36.7,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
330.02,64.6,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
345.02,64.61,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
360.02,64.63,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
375.02,64.65,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
390.02,64.6,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
405.02,64.55,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
420.02,64.52,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
435.02,64.47,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
450.02,64.43,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
465.02,64.43,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
480.02,64.43,17.34,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
495.02,64.45,17.34,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.954545455,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
510.02,64.51,17.34,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
525.02,64.53,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
540.02,64.52,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
555.02,64.54,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
570.02,64.52,17.24,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
585.02,64.5,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.916666667,absent,absent,normal,normal,normal,normal,absent,absent,closed
600.02,64.46,17.14,36.6,34.9,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.909090909,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
615.02,64.43,17.24,36.6,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
630.02,64.4,17.24,36.6,34.8,34.4,34.4,34.4,34.7,34.7,34.4,0,0,0,0.931818182,0,0.9375,absent,absent,normal,normal,normal,normal,absent,absent,closed
