Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,81.34,18.4,36.7,35.0,34.6,34.6,34.6,34.9,34.9,34.4,0.0,0.0,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
15.02,82.22,18.4,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,10.0,0.002,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
30.02,82.1,18.52,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,30.0,0.006,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
45.02,82.44,18.52,36.7,35.1,34.6,34.6,34.6,35.0,35.0,34.4,40.0,0.008,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
60.02,82.72,18.52,36.7,35.1,34.6,34.6,34.6,35.0,35.0,34.4,50.0,0.01,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
75.02,82.95,18.52,36.7,35.1,34.6,34.6,34.6,35.0,35.0,34.4,70.0,0.014,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
90.02,83.2,18.52,36.7,35.1,34.6,34.6,34.6,35.0,35.0,34.4,80.0,0.016,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
105.02,83.66,18.63,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,90.0,0.018,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
120.02,84.03,18.63,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,110.0,0.022,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
135.02,84.29,18.63,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,120.0,0.024,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
150.02,84.54,18.63,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,130.0,0.026,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
165.02,84.74,18.63,36.7,35.1,34.6,34.6,34.6,34.9,34.9,34.4,150.0,0.03,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
180.02,84.99,18.75,36.7,35.1,34.5,34.6,34.6,34.9,34.9,34.4,160.0,0.032,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
195.02,85.24,18.75,36.6,35.1,34.5,34.6,34.6,34.9,34.9,34.4,170.0,0.034,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
210.02,85.47,18.75,36.6,35.1,34.5,34.6,34.6,34.9,34.9,34.4,190.0,0.038,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
225.02,85.72,18.87,36.6,35.1,34.5,34.6,34.6,34.9,34.9,34.4,200.0,0.04,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
240.02,86.47,18.87,36.6,35.1,34.5,34.6,34.6,34.9,34.9,34.4,210.0,0.042,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
255.02,86.65,18.87,36.6,35.1,34.5,34.5,34.5,34.9,34.9,34.4,230.0,0.046,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
270.02,86.87,18.99,36.6,35.1,34.5,34.5,34.5,34.9,34.9,34.4,240.0,0.048,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
285.02,87.14,18.99,36.6,35.0,34.5,34.5,34.5,34.9,34.9,34.4,250.0,0.05,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
300.02,87.39,18.99,36.6,35.0,34.5,34.5,34.5,34.9,34.9,34.4,260.0,0.052,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
315.02,87.61,19.11,36.6,35.0,34.5,34.5,34.5,34.8,34.8,34.4,280.0,0.056,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
330.02,87.9,19.11,36.6,35.0,34.5,34.5,34.5,34.8,34.8,34.4,290.0,0.058,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
345.02,88.17,19.23,36.6,35.0,34.5,34.5,34.5,34.8,34.8,34.4,300.0,0.06,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
360.02,88.78,19.23,36.6,35.0,34.4,34.5,34.5,34.8,34.8,34.4,310.0,0.062,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
375.02,89.2,19.23,36.6,35.0,34.4,34.5,34.5,34.8,34.8,34.4,330.0,0.066,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
390.02,89.46,19.35,36.6,35.0,34.4,34.4,34.4,34.8,34.8,34.4,340.0,0.068,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
405.02,89.73,19.35,36.6,35.0,34.4,34.4,34.4,34.8,34.8,34.4,350.0,0.07,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
420.02,90.06,19.48,36.6,35.0,34.4,34.4,34.4,34.8,34.8,34.4,360.0,0.072,0.0,1.0,0.0,1.0,absent,absent,normal,wound,normal,normal,normal,normal,open
435.02,90.44,19.48,36.6,34.9,34.4,34.4,34.4,34.8,34.8,34.4,370.0,0.074,0.0,1.0,0.0,0.9750000000000004,absent,absent,normal,wound,normal,normal,normal,normal,open
