Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
0.02,67.39,27.03,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,0.0,0.0,0.0588235294117641,0.6470588235294114,0.0555555555555555,0.6666666666666666,absent,absent,normal,wound,normal,normal,normal,normal,open
15.02,70.91,26.55,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,10.0,0.002,0.0,0.5882352941176465,0.0555555555555555,0.6111111111111112,absent,absent,normal,wound,normal,normal,normal,normal,open
30.02,71.13,26.32,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,20.0,0.004,0.0,0.5882352941176465,0.0277777777777783,0.6111111111111112,absent,absent,normal,wound,normal,normal,normal,normal,open
45.02,71.34,26.09,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,30.0,0.006,0.0,0.5882352941176465,0.0277777777777783,0.5833333333333339,absent,absent,normal,wound,normal,normal,normal,normal,open
60.02,71.61,26.09,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,40.0,0.008,0.0,0.5882352941176465,0.0,0.5555555555555556,absent,absent,normal,wound,normal,normal,normal,normal,open
75.02,71.96,25.86,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,50.0,0.01,0.0,0.5882352941176465,0.0,0.5555555555555556,absent,absent,normal,wound,normal,normal,normal,normal,open
90.02,72.09,25.86,36.5,34.2,33.6,33.6,33.6,34.0,34.0,34.4,60.0,0.012,0.0,0.5882352941176465,0.0,0.5555555555555556,absent,absent,normal,wound,normal,normal,normal,normal,open
105.02,72.23,25.86,36.4,34.2,33.6,33.6,33.6,34.0,34.0,34.4,60.0,0.012,0.0,0.5882352941176465,0.0,0.5833333333333339,absent,absent,normal,wound,normal,normal,normal,normal,open
120.02,72.37,25.86,36.4,34.2,33.5,33.6,33.6,34.0,34.0,34.4,70.0,0.014,0.0,0.5882352941176465,0.0,0.6111111111111112,absent,absent,normal,wound,normal,normal,normal,normal,open
135.02,72.52,25.86,36.4,34.2,33.5,33.6,33.6,34.0,34.0,34.4,80.0,0.016,0.0,0.5882352941176465,0.0277777777777783,0.6111111111111112,absent,absent,normal,wound,normal,normal,normal,normal,open
